gs_timestamp;timestamp;received_packets_qty;rssi;satellites;longitude;latitude;altitude;temperature;pressure;humidity
2019-06-13 15:06:55.763913;1753541;341;-88;6;21.043633;52.555367;1047;362;89748.73;26
2019-06-13 15:07:00.764509;1758549;342;-94;6;21.043449;52.555679;1053;360;89688.05;26
2019-06-13 15:07:05.763175;1763556;343;-101;6;21.043234;52.556015;1061;364;89624.18;25
2019-06-13 15:07:10.764767;1768565;344;-88;5;21.043020;52.556362;1069;365;89564.31;26
2019-06-13 15:07:15.764428;1773574;345;-85;6;21.042807;52.556721;1077;369;89489.77;25
2019-06-13 15:07:20.764058;1778582;346;-96;6;21.042593;52.557072;1084;366;89417.78;25
2019-06-13 15:07:25.764685;1783590;347;-83;6;21.042404;52.557449;1093;365;89344.69;26
2019-06-13 15:07:30.765315;1788599;348;-94;6;21.042219;52.557842;1104;366;89263.25;25
2019-06-13 15:07:35.763945;1793606;349;-86;6;21.042004;52.558243;1113;366;89180.42;25
2019-06-13 15:07:40.763576;1798614;350;-95;6;21.041761;52.558643;1120;367;89102.72;25
2019-06-13 15:07:45.765202;1803624;351;-87;6;21.041533;52.559021;1123;363;89050.78;25
2019-06-13 15:07:50.763907;1808632;352;-88;6;21.041313;52.559395;1125;362;89023.25;26
2019-06-13 15:07:55.763537;1813640;353;-96;6;21.041092;52.559765;1126;365;89024.58;26
2019-06-13 15:08:00.765057;1818649;354;-90;6;21.040882;52.560135;1127;366;89022.53;25
2019-06-13 15:08:05.764687;1823657;355;-103;6;21.040674;52.560520;1130;368;89029.17;25
2019-06-13 15:08:10.764369;1828666;356;-92;6;21.040474;52.560894;1132;362;89006.47;26
2019-06-13 15:08:15.763989;1833674;357;-87;6;21.040277;52.561264;1132;361;88995.02;26
2019-06-13 15:08:20.763589;1838683;358;-97;6;21.040104;52.561604;1134;364;88998.89;26
2019-06-13 15:08:25.765350;1843693;359;-99;6;21.039976;52.561928;1135;360;88975.47;26
2019-06-13 15:08:30.764998;1848700;360;-90;6;21.039869;52.562260;1135;359;88973.16;26
2019-06-13 15:08:35.764589;1853707;361;-86;6;21.039776;52.562580;1136;355;88970.77;27
2019-06-13 15:08:40.764239;1858716;362;-87;6;21.039667;52.562889;1138;358;88964.09;26
2019-06-13 15:08:45.764866;1863725;363;-95;6;21.039558;52.563198;1139;354;88927.30;27
2019-06-13 15:08:50.766462;1868734;364;-89;6;21.039486;52.563503;1140;355;88929.43;27
2019-06-13 15:08:55.766124;1873742;365;-108;6;21.039389;52.563801;1139;353;88935.50;27
2019-06-13 15:09:00.763762;1878748;366;-90;6;21.039324;52.564102;1140;359;88941.66;26
2019-06-13 15:09:05.764384;1883758;367;-92;6;21.039248;52.564407;1140;359;88945.36;26
2019-06-13 15:09:10.765089;1888767;368;-92;6;21.039167;52.564716;1139;355;88948.98;27
2019-06-13 15:09:15.764641;1893775;369;-90;6;21.039095;52.565022;1138;356;88959.94;27
2019-06-13 15:09:20.764273;1898783;370;-87;6;21.038988;52.565338;1137;356;88972.20;27
2019-06-13 15:09:25.763872;1903791;371;-90;6;21.038883;52.565655;1135;353;89006.66;27
2019-06-13 15:09:30.766494;1908800;372;-90;6;21.038795;52.565964;1134;356;89022.89;27
2019-06-13 15:09:35.767121;1913809;373;-94;7;21.038733;52.566261;1135;352;89031.84;27
2019-06-13 15:09:40.765787;1918816;374;-95;7;21.038645;52.566570;1133;355;89039.36;27
2019-06-13 15:09:45.767428;1923826;375;-107;7;21.038578;52.566887;1132;355;89051.63;27
2019-06-13 15:09:50.767037;1928834;376;-105;7;21.038532;52.567207;1129;353;89074.82;27
2019-06-13 15:09:55.768679;1933843;377;-91;7;21.038490;52.567532;1127;351;89103.34;27
2019-06-13 15:10:00.768264;1938851;378;-87;7;21.038467;52.567844;1126;350;89134.64;28
2019-06-13 15:10:05.766926;1943858;379;-87;7;21.038425;52.568157;1124;350;89154.19;28
2019-06-13 15:10:10.767562;1948867;380;-106;7;21.038380;52.568478;1122;353;89181.14;27
2019-06-13 15:10:15.768194;1953876;381;-86;7;21.038347;52.568798;1119;353;89211.12;27
2019-06-13 15:10:20.766826;1958883;382;-92;7;21.038315;52.569118;1116;351;89236.62;28
2019-06-13 15:10:25.766519;1963892;383;-87;7;21.038258;52.569435;1114;354;89279.30;27
2019-06-13 15:10:30.767041;1968901;384;-92;7;21.038195;52.569748;1110;357;89310.91;27
2019-06-13 15:10:35.766700;1973909;385;-91;7;21.038147;52.570042;1106;353;89353.78;27
2019-06-13 15:10:40.765354;1978916;386;-93;7;21.038101;52.570343;1103;352;89397.70;27
2019-06-13 15:10:45.766972;1983926;387;-88;7;21.038042;52.570648;1099;359;89429.47;27
2019-06-13 15:10:50.767560;1988935;388;-101;7;21.037985;52.570953;1094;359;89468.23;27
2019-06-13 15:10:55.768297;1993944;389;-88;7;21.037949;52.571255;1089;357;89508.26;27
2019-06-13 15:11:00.766887;1998951;390;-102;7;21.037907;52.571552;1084;356;89558.38;27
2019-06-13 15:11:05.766541;2003960;391;-95;7;21.037861;52.571850;1080;360;89603.40;27
2019-06-13 15:11:10.767165;2008969;392;-103;7;21.037821;52.572151;1075;362;89657.16;26
2019-06-13 15:11:15.766803;2013977;393;-100;7;21.037794;52.572441;1070;360;89701.66;26
2019-06-13 15:11:20.766431;2018985;394;-97;7;21.037760;52.572735;1063;361;89767.18;26
2019-06-13 15:11:25.769054;2023996;395;-101;7;21.037729;52.573029;1057;360;89815.78;26
2019-06-13 15:11:30.767765;2029005;396;-108;7;21.037720;52.573318;1052;356;89874.98;27
2019-06-13 15:11:35.767328;2034012;397;-101;7;21.037703;52.573608;1048;358;89922.67;27
2019-06-13 15:11:40.766028;2039020;398;-93;7;21.037689;52.573910;1046;356;89974.12;27
2019-06-13 15:11:45.768540;2044030;399;-108;7;21.037687;52.574215;1045;358;90007.51;27
2019-06-13 15:11:50.767203;2049038;400;-99;7;21.037668;52.574505;1042;355;90038.27;27
2019-06-13 15:11:55.766825;2054047;401;-100;7;21.037632;52.574795;1039;359;90078.98;27
2019-06-13 15:12:00.766441;2059055;402;-107;7;21.037580;52.575081;1036;363;90107.89;26
2019-06-13 15:12:05.769084;2064064;403;-92;7;21.037539;52.575382;1032;364;90140.88;26
2019-06-13 15:12:10.765692;2069070;404;-100;7;21.037489;52.575680;1029;363;90177.84;26
2019-06-13 15:12:15.767349;2074079;405;-101;7;21.037424;52.575985;1025;368;90202.41;25
2019-06-13 15:12:20.768157;2079088;406;-92;7;21.037369;52.576279;1021;364;90233.55;26
2019-06-13 15:12:25.766792;2084095;407;-104;7;21.037306;52.576557;1018;362;90261.90;26
2019-06-13 15:12:30.767422;2089104;408;-93;7;21.037252;52.576843;1016;364;90285.33;26
2019-06-13 15:12:35.769048;2094114;409;-96;7;21.037209;52.577126;1014;363;90293.20;26
2019-06-13 15:12:40.764765;2099119;410;-99;7;21.037165;52.577408;1013;360;90308.20;26
2019-06-13 15:12:45.767297;2104130;411;-106;7;21.037109;52.577682;1011;360;90333.47;26
2019-06-13 15:12:50.767903;2109139;412;-93;7;21.037037;52.577965;1008;365;90351.64;26
2019-06-13 15:12:55.767569;2114147;413;-92;7;21.036964;52.578251;1006;366;90377.34;26
2019-06-13 15:13:00.768192;2119157;414;-100;7;21.036894;52.578537;1004;363;90396.88;26
2019-06-13 15:13:05.765852;2124164;415;-111;7;21.036831;52.578819;1002;362;90410.20;26
2019-06-13 15:13:10.767446;2129173;416;-101;7;21.036751;52.579098;1000;362;90424.62;26
2019-06-13 15:13:15.765057;2134180;417;-95;7;21.036684;52.579365;998;365;90469.97;26
2019-06-13 15:13:20.764687;2139189;418;-97;7;21.036612;52.579632;995;361;90495.55;26
2019-06-13 15:13:25.764083;2144197;419;-94;7;21.036535;52.579895;993;361;90536.66;26
2019-06-13 15:13:30.761700;2149203;420;-93;6;21.036476;52.580151;990;363;90573.31;26
2019-06-13 15:13:35.764317;2154213;421;-102;7;21.036421;52.580418;989;368;90599.25;25
2019-06-13 15:13:40.764910;2159223;422;-94;7;21.036346;52.580704;988;364;90627.72;26
2019-06-13 15:13:45.763528;2164230;423;-95;7;21.036263;52.580986;986;362;90650.55;26
2019-06-13 15:13:50.765153;2169240;424;-94;7;21.036154;52.581249;982;366;90683.00;26
2019-06-13 15:13:55.763808;2174248;425;-105;7;21.036057;52.581516;979;362;90731.27;26
2019-06-13 15:14:00.764416;2179257;426;-99;7;21.035959;52.581779;975;362;90766.67;26
2019-06-13 15:14:05.764057;2184265;427;-99;7;21.035841;52.582047;969;363;90813.36;26
2019-06-13 15:14:10.765667;2189275;428;-93;7;21.035732;52.582306;964;363;90855.12;26
2019-06-13 15:14:15.765330;2194283;429;-93;7;21.035637;52.582573;960;360;90887.66;26
2019-06-13 15:14:20.763957;2199290;430;-99;7;21.035545;52.582832;956;361;90929.29;26
2019-06-13 15:14:25.764609;2204299;431;-95;7;21.035452;52.583096;952;368;90978.26;25
2019-06-13 15:14:30.766215;2209309;432;-103;7;21.035358;52.583355;949;369;91004.77;25
2019-06-13 15:14:35.765846;2214317;433;-94;7;21.035250;52.583626;946;367;91041.94;25
2019-06-13 15:14:40.764446;2219324;434;-92;7;21.035141;52.583889;943;367;91075.84;26
2019-06-13 15:14:45.764076;2224333;435;-98;7;21.035028;52.584164;940;365;91111.69;26
2019-06-13 15:14:50.764761;2229342;436;-113;7;21.034899;52.584438;935;368;91150.06;26
2019-06-13 15:14:55.765363;2234351;437;-93;7;21.034765;52.584717;930;367;91174.11;26
2019-06-13 15:15:00.764961;2239359;438;-101;7;21.034628;52.585007;926;366;91208.54;26
2019-06-13 15:15:05.763594;2244366;439;-93;6;21.034502;52.585281;923;370;91250.53;25
2019-06-13 15:15:10.766217;2249377;440;-116;7;21.034391;52.585556;919;374;91299.84;25
2019-06-13 15:15:15.764848;2254384;441;-98;7;21.034271;52.585831;916;370;91330.80;25
2019-06-13 15:15:20.765476;2259393;442;-102;7;21.034149;52.586113;914;368;91365.84;26
2019-06-13 15:15:25.766104;2264402;443;-103;7;21.034006;52.586399;910;370;91395.50;25
2019-06-13 15:15:30.765783;2269410;444;-98;7;21.033855;52.586678;907;369;91423.56;25
2019-06-13 15:15:35.765364;2274417;445;-99;7;21.033701;52.586956;905;368;91450.38;26
2019-06-13 15:15:40.763474;2279424;446;-116;7;21.033541;52.587238;902;371;91478.73;25
2019-06-13 15:15:45.765135;2284434;447;-102;7;21.033398;52.587513;899;373;91491.41;25
2019-06-13 15:15:50.765727;2289443;448;-103;7;21.033266;52.587780;897;373;91516.66;25
2019-06-13 15:15:55.766927;2294452;449;-109;7;21.033136;52.588051;895;370;91539.68;25
2019-06-13 15:16:00.765586;2299460;450;-106;7;21.033012;52.588333;893;370;91550.89;25
2019-06-13 15:16:05.764193;2304467;451;-93;7;21.032888;52.588619;891;368;91583.84;25
2019-06-13 15:16:10.764855;2309475;452;-112;7;21.032736;52.588898;889;369;91600.14;25
2019-06-13 15:16:15.762456;2314481;453;-96;6;21.032578;52.589180;886;371;91626.03;25
2019-06-13 15:16:20.762110;2319489;454;-98;6;21.032419;52.589458;882;373;91644.59;25
2019-06-13 15:16:25.763746;2324498;455;-101;6;21.032272;52.589733;880;371;91686.97;25
2019-06-13 15:16:30.763403;2329506;456;-110;6;21.032118;52.590015;877;371;91714.22;25
2019-06-13 15:16:35.763997;2334516;457;-99;6;21.031979;52.590290;876;376;91749.52;25
2019-06-13 15:16:40.762637;2339523;458;-119;6;21.031864;52.590580;874;378;91767.62;24
2019-06-13 15:16:45.762265;2344531;459;-105;6;21.031748;52.590870;872;375;91789.61;24
2019-06-13 15:16:50.762894;2349540;460;-110;6;21.031651;52.591152;870;374;91816.68;25
2019-06-13 15:16:55.763501;2354549;461;-113;6;21.031565;52.591419;867;373;91843.95;25
2019-06-13 15:17:00.763202;2359557;462;-105;6;21.031485;52.591694;864;376;91885.98;24
2019-06-13 15:17:05.763557;2364565;463;-116;6;21.031403;52.591976;859;372;91932.92;25
2019-06-13 15:17:10.763216;2369574;464;-111;6;21.031296;52.592262;855;372;91971.16;25
2019-06-13 15:17:15.763815;2374583;465;-113;6;21.031178;52.592545;852;370;92012.91;25
2019-06-13 15:17:20.763952;2379593;466;-122;6;21.031040;52.592834;849;373;92056.31;25
2019-06-13 15:17:25.764972;2384603;467;-122;6;21.030912;52.593128;846;373;92071.86;25
2019-06-13 15:17:30.762641;2389610;468;-112;6;21.030830;52.593433;841;370;92118.17;25
2019-06-13 15:17:35.763213;2394618;469;-120;6;21.030735;52.593727;836;371;92169.42;25
2019-06-13 15:17:40.762848;2399626;470;-104;6;21.030638;52.594032;832;375;92209.12;25
2019-06-13 15:17:45.763482;2404635;471;-108;6;21.030542;52.594353;826;373;92264.89;25
2019-06-13 15:17:50.765095;2409645;472;-109;6;21.030434;52.594666;822;372;92325.47;25
2019-06-13 15:17:55.762781;2414651;473;-101;6;21.030357;52.594978;818;378;92365.45;24
2019-06-13 15:18:00.763358;2419661;474;-104;6;21.030279;52.595284;814;373;92396.95;25
2019-06-13 15:18:05.764016;2424670;475;-113;6;21.030197;52.595581;809;377;92445.78;25
2019-06-13 15:18:10.763640;2429679;476;-117;6;21.030125;52.595879;804;375;92495.28;25
2019-06-13 15:18:15.763246;2434688;477;-119;6;21.030048;52.596180;800;373;92531.80;25
2019-06-13 15:18:20.762876;2439696;478;-120;6;21.029936;52.596462;796;377;92580.94;25
2019-06-13 15:18:25.763588;2444706;479;-112;6;21.029840;52.596737;793;381;92632.88;24
2019-06-13 15:18:30.766196;2449716;480;-108;6;21.029770;52.597027;789;380;92668.22;24
2019-06-13 15:18:35.764825;2454724;481;-105;6;21.029678;52.597298;788;377;92703.25;24
2019-06-13 15:18:40.763459;2459732;482;-101;6;21.029558;52.597565;785;381;92730.48;24
2019-06-13 15:18:45.764085;2464740;483;-118;6;21.029448;52.597839;781;381;92767.14;24
2019-06-13 15:18:50.763715;2469748;484;-114;6;21.029324;52.598114;778;379;92816.98;24
2019-06-13 15:18:55.763347;2474758;485;-105;6;21.029192;52.598373;775;378;92862.55;24
2019-06-13 15:19:00.763987;2479768;486;-106;6;21.029076;52.598637;772;378;92886.83;24
2019-06-13 15:19:05.762606;2484775;487;-115;6;21.028950;52.598892;768;378;92912.52;24
2019-06-13 15:19:10.763233;2489784;488;-105;6;21.028812;52.599148;765;381;92955.30;24
2019-06-13 15:19:15.763877;2494793;489;-115;6;21.028700;52.599415;762;380;92984.27;24
2019-06-13 15:19:20.764528;2499802;490;-105;6;21.028627;52.599682;759;378;93017.73;24
2019-06-13 15:19:25.765116;2504811;491;-103;6;21.028536;52.599964;758;378;93048.33;25
2019-06-13 15:19:30.764749;2509819;492;-116;6;21.028404;52.600246;756;377;93043.59;25
2019-06-13 15:19:35.764398;2514828;493;-105;6;21.028271;52.600544;755;379;93050.61;25
2019-06-13 15:19:40.764006;2519836;494;-105;6;21.028143;52.600842;753;381;93060.00;24
2019-06-13 15:19:45.764681;2524846;495;-110;6;21.028038;52.601147;751;380;93079.55;24
2019-06-13 15:19:50.764405;2529854;496;-105;6;21.027941;52.601452;750;375;93090.98;25
2019-06-13 15:19:55.763515;2534863;497;-116;6;21.027849;52.601742;749;373;93100.34;25
2019-06-13 15:20:00.764147;2539873;498;-106;6;21.027737;52.602013;747;371;93106.58;25
2019-06-13 15:20:05.764353;2544881;499;-108;6;21.027620;52.602287;743;372;93138.34;25
2019-06-13 15:20:10.764980;2549889;500;-112;6;21.027514;52.602562;739;371;93177.95;25
2019-06-13 15:20:15.764630;2554898;501;-109;6;21.027378;52.602825;736;369;93223.11;25
2019-06-13 15:20:20.763242;2559906;502;-106;6;21.027235;52.603088;733;371;93249.69;25
2019-06-13 15:20:25.764867;2564915;503;-109;6;21.027096;52.603355;731;372;93272.98;25
2019-06-13 15:20:30.764497;2569924;504;-109;6;21.026968;52.603619;728;373;93293.99;25
2019-06-13 15:20:35.765256;2574933;505;-106;6;21.026848;52.603882;726;369;93311.45;26
2019-06-13 15:20:40.762780;2579939;506;-115;6;21.026705;52.604149;724;369;93346.00;25
2019-06-13 15:20:45.763388;2584948;507;-103;6;21.026604;52.604420;721;368;93374.86;26
2019-06-13 15:20:50.765012;2589959;508;-99;6;21.026533;52.604698;718;367;93393.55;26
2019-06-13 15:20:55.765377;2594968;509;-108;6;21.026463;52.604973;716;366;93429.53;26
2019-06-13 15:21:00.763993;2599977;510;-106;6;21.026369;52.605251;713;364;93457.27;26
2019-06-13 15:21:05.763607;2604987;511;-103;6;21.026274;52.605553;711;365;93479.84;26
2019-06-13 15:21:10.764233;2609997;512;-117;6;21.026163;52.605846;707;365;93523.42;26
2019-06-13 15:21:15.763994;2615006;513;-121;6;21.026043;52.606140;705;365;93556.73;26
2019-06-13 15:21:20.763519;2620015;514;-116;6;21.025928;52.606422;703;363;93577.24;26
2019-06-13 15:21:25.763232;2625024;515;-121;6;21.025835;52.606720;700;363;93598.25;26
2019-06-13 15:21:30.765746;2630035;516;-119;6;21.025759;52.607010;699;363;93634.03;26
2019-06-13 15:21:35.764379;2635042;517;-119;6;21.025682;52.607304;698;362;93657.34;27
2019-06-13 15:21:40.765009;2640051;518;-114;6;21.025597;52.607624;696;362;93679.89;27
2019-06-13 15:21:45.764648;2645060;519;-119;6;21.025517;52.607948;694;361;93686.24;27
2019-06-13 15:21:50.765264;2650067;520;-108;6;21.025452;52.608250;692;361;93698.86;27
2019-06-13 15:21:55.765891;2655076;521;-108;6;21.025393;52.608528;691;360;93713.86;27
2019-06-13 15:22:00.764524;2660083;522;-111;6;21.025316;52.608826;690;361;93722.33;27
2019-06-13 15:22:05.765151;2665091;523;-118;6;21.025255;52.609119;688;360;93716.33;27
2019-06-13 15:22:10.764800;2670099;524;-114;6;21.025187;52.609409;686;359;93743.69;27
2019-06-13 15:22:15.765409;2675107;525;-104;6;21.025120;52.609707;686;358;93745.20;27
2019-06-13 15:22:20.766053;2680115;526;-122;6;21.025045;52.609989;685;359;93753.65;27
2019-06-13 15:22:25.765702;2685123;527;-105;6;21.024965;52.610271;685;359;93760.81;27
2019-06-13 15:22:30.766326;2690131;528;-112;6;21.024879;52.610550;684;359;93761.73;27
2019-06-13 15:22:35.764927;2695138;529;-104;6;21.024797;52.610832;683;360;93770.17;27
2019-06-13 15:22:40.764557;2700145;530;-119;6;21.024712;52.611111;683;358;93780.62;27
2019-06-13 15:22:45.766182;2705155;531;-106;6;21.024618;52.611385;682;359;93784.45;27
2019-06-13 15:22:50.763869;2710161;532;-109;5;21.024511;52.611656;680;358;93801.64;27
2019-06-13 15:22:55.768468;2715174;533;-110;7;21.024414;52.611942;679;359;93815.70;27
2019-06-13 15:23:00.769061;2720183;534;-107;7;21.024326;52.612225;678;358;93831.66;27
2019-06-13 15:23:05.768712;2725191;535;-111;7;21.024225;52.612495;678;358;93838.49;27
2019-06-13 15:23:10.768322;2730199;536;-110;7;21.024115;52.612759;679;357;93842.85;27
2019-06-13 15:23:15.768950;2735208;537;-117;7;21.024017;52.613018;679;358;93858.64;28
2019-06-13 15:23:20.769576;2740216;538;-104;7;21.023933;52.613281;678;356;93869.66;28
2019-06-13 15:23:25.769208;2745224;539;-115;7;21.023844;52.613533;678;356;93876.48;28
2019-06-13 15:23:30.771863;2750235;540;-103;7;21.023726;52.613800;679;356;93873.44;27
2019-06-13 15:23:35.770518;2755241;541;-108;7;21.023623;52.614090;678;356;93876.69;27
2019-06-13 15:23:40.767100;2760248;542;-115;7;21.023542;52.614380;677;355;93868.22;28
2019-06-13 15:23:45.770762;2765258;543;-107;7;21.023518;52.614674;676;355;93884.80;28
2019-06-13 15:23:50.771402;2770265;544;-121;7;21.023466;52.614925;675;354;93913.10;28
2019-06-13 15:23:55.769020;2775273;545;-122;7;21.023327;52.615166;676;354;93911.78;28
2019-06-13 15:24:00.770607;2780282;546;-109;7;21.023228;52.615437;675;355;93900.34;28
2019-06-13 15:24:05.768292;2785290;547;-109;7;21.023123;52.615730;673;354;93900.23;28
2019-06-13 15:24:10.770897;2790299;548;-110;7;21.023026;52.616032;672;354;93927.09;28
2019-06-13 15:24:15.768500;2795306;549;-117;7;21.022949;52.616322;671;355;93928.78;28
2019-06-13 15:24:20.769127;2800315;550;-109;7;21.022884;52.616611;669;353;93947.36;28
2019-06-13 15:24:25.768782;2805323;551;-118;7;21.022829;52.616882;665;354;93984.08;28
2019-06-13 15:24:30.771380;2810333;552;-118;7;21.022720;52.617130;662;353;94030.38;28
2019-06-13 15:24:35.770019;2815340;553;-112;7;21.022579;52.617397;659;353;94053.28;28
2019-06-13 15:24:40.767011;2820345;554;-121;7;21.022482;52.617706;657;352;94075.42;28
2019-06-13 15:24:45.768636;2825355;555;-110;7;21.022381;52.617992;655;352;94085.49;28
2019-06-13 15:24:50.769390;2830364;556;-106;7;21.022264;52.618271;655;351;94096.55;28
2019-06-13 15:24:55.767904;2835370;557;-111;7;21.022184;52.618557;658;353;94089.56;28
2019-06-13 15:25:00.768363;2840379;558;-108;7;21.022083;52.618862;662;352;94040.75;28
2019-06-13 15:25:05.768992;2845387;559;-108;7;21.021923;52.619122;666;352;93984.48;28
2019-06-13 15:25:10.767625;2850394;560;-114;7;21.021839;52.619385;668;352;93951.92;28
2019-06-13 15:25:15.769252;2855403;561;-107;7;21.021761;52.619648;670;351;93929.89;29
2019-06-13 15:25:20.768876;2860411;562;-118;7;21.021692;52.619915;673;351;93898.34;29
2019-06-13 15:25:25.770529;2865420;563;-110;7;21.021614;52.620193;675;352;93865.45;29
2019-06-13 15:25:30.771102;2870428;564;-110;7;21.021534;52.620434;677;350;93846.77;29
2019-06-13 15:25:35.770765;2875437;565;-106;7;21.021420;52.620693;677;349;93835.05;29
2019-06-13 15:25:40.769361;2880442;566;-106;7;21.021315;52.620922;679;349;93833.81;29
2019-06-13 15:25:45.770987;2885451;567;-106;7;21.021265;52.621132;680;350;93820.38;29
2019-06-13 15:25:50.769659;2890459;568;-105;7;21.021254;52.621357;681;348;93790.42;29
2019-06-13 15:25:55.770246;2895468;569;-104;7;21.021269;52.621574;682;348;93776.58;29
2019-06-13 15:26:00.769916;2900476;570;-106;7;21.021296;52.621799;684;349;93754.88;29
2019-06-13 15:26:05.769507;2905483;571;-121;7;21.021317;52.622044;687;349;93728.03;29
2019-06-13 15:26:10.769172;2910491;572;-110;7;21.021275;52.622314;689;349;93706.91;29
2019-06-13 15:26:15.769804;2915499;573;-114;7;21.021221;52.622566;692;349;93683.77;29
2019-06-13 15:26:20.769394;2920507;574;-113;7;21.021189;52.622833;696;348;93639.62;29
2019-06-13 15:26:25.769057;2925514;575;-121;7;21.021145;52.623096;700;349;93598.02;29
2019-06-13 15:26:30.770682;2930524;576;-110;7;21.021126;52.623352;703;350;93558.36;29
2019-06-13 15:26:35.769313;2935531;577;-120;7;21.021107;52.623619;706;350;93521.11;29
2019-06-13 15:26:40.769941;2940539;578;-113;7;21.021109;52.623905;710;350;93491.73;29
2019-06-13 15:26:45.769571;2945547;579;-108;7;21.021074;52.624195;713;349;93455.20;29
2019-06-13 15:26:50.769252;2950555;580;-107;7;21.021049;52.624474;715;350;93419.37;29
2019-06-13 15:26:55.770945;2955565;581;-107;7;21.021019;52.624767;717;350;93403.52;29
2019-06-13 15:27:00.766435;2960568;582;-108;6;21.020964;52.625065;718;350;93382.85;29
2019-06-13 15:27:05.770093;2965579;583;-110;7;21.020937;52.625374;720;351;93371.23;29
2019-06-13 15:27:10.769414;2970586;584;-111;7;21.020863;52.625687;722;350;93363.28;29
2019-06-13 15:27:15.768106;2975593;585;-110;7;21.020784;52.625988;723;350;93364.06;29
2019-06-13 15:27:20.769648;2980603;586;-122;7;21.020693;52.626301;724;349;93350.23;29
2019-06-13 15:27:25.768269;2985609;587;-118;7;21.020571;52.626610;726;349;93331.12;29
2019-06-13 15:27:30.766903;2990616;588;-114;6;21.020439;52.626892;729;348;93314.02;29
2019-06-13 15:27:35.767498;2995624;589;-110;7;21.020351;52.627178;732;346;93270.28;29
2019-06-13 15:27:40.768126;3000632;590;-111;7;21.020252;52.627472;736;346;93240.80;29
2019-06-13 15:27:45.768752;3005641;591;-118;7;21.020153;52.627762;740;346;93198.89;29
2019-06-13 15:27:50.768413;3010648;592;-111;7;21.020054;52.628063;745;347;93154.20;29
2019-06-13 15:27:55.770039;3015658;593;-121;7;21.019938;52.628330;751;347;93094.91;29
2019-06-13 15:28:00.768639;3020664;594;-111;7;21.019829;52.628605;756;347;93030.65;29
2019-06-13 15:28:05.770264;3025674;595;-112;7;21.019733;52.628876;760;347;92982.85;29
2019-06-13 15:28:10.769927;3030681;596;-108;7;21.019648;52.629147;763;346;92935.22;29
2019-06-13 15:28:15.770686;3035690;597;-120;7;21.019545;52.629429;766;346;92901.39;29
2019-06-13 15:28:20.767194;3040694;598;-120;7;21.019464;52.629723;766;345;92880.16;29
2019-06-13 15:28:25.769814;3045704;599;-110;7;21.019386;52.630009;767;345;92886.20;29
2019-06-13 15:28:30.769579;3050712;600;-108;7;21.019302;52.630295;767;344;92887.31;29
2019-06-13 15:28:35.769136;3055719;601;-109;7;21.019220;52.630589;768;344;92885.29;29
2019-06-13 15:28:40.768673;3060726;602;-106;7;21.019121;52.630878;770;344;92867.42;29
